posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,14.0,pass,11.0,-3.0,0.707178,10.0,1.0
LV,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,1.0,,-0.4869049,10.0,1.0
LV,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,deep,left,,,9.0,pass,25.0,16.0,2.266048,9.0,2.0
LV,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,0.0,,-0.43306828,10.0,1.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,-1.0,,-1.2434375,10.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,2.0,pass,9.0,7.0,0.24255693,11.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,left,,,,pass,0.0,25.0,-3.6322396,2.0,4.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,4.0,,-0.19267893,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,2.0,pass,-1.0,-3.0,-1.0493407,6.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,1.0,pass,13.0,12.0,2.2977953,7.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,0.0,-0.45470804,10.0,1.0
LV,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,right,,,2.0,pass,2.0,0.0,-0.44141063,10.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,4.0,pass,27.0,23.0,3.4205406,8.0,3.0
LV,2,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,middle,,,run,1.0,,0.61964417,1.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,-10.0,,-1.4434197,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,7.0,pass,26.0,19.0,2.6503408,20.0,2.0
LV,2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,deep,left,,,0.0,pass,30.0,30.0,1.7202796,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,9.0,-0.5571325,9.0,1.0
LV,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,middle,,,run,3.0,,-0.47516972,9.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,6.0,-1.16207,6.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,left,,,3.0,pass,29.0,26.0,1.6986251,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,6.0,pass,1.0,-5.0,-0.39692384,10.0,1.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,10.0,pass,15.0,5.0,1.3257843,9.0,2.0
LV,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,0.0,pass,5.0,5.0,0.11807709,10.0,1.0
LV,2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,short,middle,,,,pass,0.0,7.0,-0.61389697,5.0,2.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,right,,,4.0,pass,11.0,7.0,1.3988323,5.0,3.0
LV,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,9.0,-0.5723143,9.0,1.0
