posteam,week,pass_attempt,rush_attempt,shotgun,no_huddle,qb_scramble,first_down_rush,first_down_pass,qb_dropback,pass_length,pass_location,run_location,run_gap,yards_after_catch,play_type,yards_gained,air_yards,epa,ydstogo,down
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,-2.0,-1.776477,2.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,5.0,,-0.016042966,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,0.22079262,5.0,2.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,short,left,,,2.0,pass,2.0,0.0,0.43021065,1.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,-3.0,,-1.0855361,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,10.0,pass,5.0,-5.0,-0.1607788,13.0,2.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,left,,,,pass,0.0,38.0,-1.7317951,8.0,3.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,5.0,-0.5314352,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,end,,run,4.0,,-0.48156807,10.0,2.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,0.0,pass,8.0,8.0,1.7164128,6.0,3.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,-0.20442824,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,3.0,,-0.24832365,6.0,2.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,-1.0,,-2.100655,3.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,3.0,,-0.13384317,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,6.0,,0.36027917,7.0,2.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,0.0,,-1.1052924,1.0,3.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,0.0,,-4.307536,1.0,4.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,right,,,10.0,pass,3.0,-7.0,-0.32976902,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,end,,run,16.0,,1.4202129,7.0,2.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,-9.0,-0.63415027,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,left,,,4.0,pass,27.0,23.0,2.356792,10.0,2.0
NO,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,-1.0,,-0.9261334,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,right,,,,pass,0.0,22.0,-0.65714335,11.0,2.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,5.0,5.0,-0.50839156,11.0,3.0
NO,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,,left,end,,run,4.0,,-0.13071495,10.0,1.0
NO,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,left,guard,,run,2.0,,-0.31418565,6.0,2.0
NO,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,5.0,,0.057978734,4.0,3.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,right,,,,pass,0.0,-10.0,-0.5686594,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,deep,middle,,,4.0,pass,29.0,25.0,2.4028742,10.0,2.0
NO,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,-0.20373105,10.0,1.0
NO,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,tackle,,run,9.0,,1.0159378,6.0,2.0
NO,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,-1.0,,-0.71911436,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,0.0,pass,13.0,13.0,2.7642357,11.0,2.0
NO,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,pass,0.0,,-0.947,0.0,
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,5.0,pass,6.0,1.0,0.03493286,10.0,1.0
NO,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,deep,middle,,,,pass,0.0,23.0,-1.0327374,4.0,2.0
NO,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,middle,,,15.0,pass,18.0,3.0,1.209268,10.0,1.0
NO,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,5.0,,0.06235906,10.0,1.0
NO,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,short,left,,,4.0,pass,3.0,-1.0,-0.3307714,5.0,2.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,5.0,,1.1502391,2.0,3.0
NO,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,7.0,pass,3.0,-4.0,-0.24472362,10.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,tackle,,run,13.0,,1.7694991,7.0,2.0
NO,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,3.0,,-0.20565829,10.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,end,,run,13.0,,1.5883678,7.0,2.0
NO,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,right,tackle,,run,2.0,,0.6992094,2.0,1.0
NO,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,short,left,,,4.0,pass,9.0,5.0,0.7819346,10.0,1.0
NO,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,,middle,,,run,8.0,,0.41730753,1.0,2.0
NO,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,short,left,,,7.0,pass,6.0,-1.0,0.30455995,10.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,2.0,,-0.2796748,4.0,2.0
NO,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,1.0,,-0.94675064,2.0,3.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,guard,,run,7.0,,2.068562,1.0,4.0
NO,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,0.0,pass,5.0,5.0,0.22730468,10.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,0.0,,-0.7329845,5.0,2.0
NO,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,short,left,,,1.0,pass,6.0,5.0,1.1303284,5.0,3.0
NO,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,4.0,,0.08154915,9.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,left,tackle,,run,5.0,,1.7160944,5.0,2.0
NO,4,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,right,end,,run,5.0,,-0.14362186,10.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,guard,,run,7.0,,0.8218277,5.0,2.0
NO,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,1.0,,-0.39264813,10.0,1.0
NO,4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,short,left,,,,pass,0.0,4.0,-8.648171,9.0,2.0
NO,4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,right,guard,,run,15.0,,0.8242904,10.0,1.0
NO,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,tackle,,run,4.0,,-0.057509873,10.0,1.0
NO,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,left,tackle,,run,3.0,,-0.18381004,6.0,2.0
NO,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,end,,run,-2.0,,-2.0185254,3.0,3.0
NO,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,right,guard,,run,8.0,,0.5269016,10.0,1.0
