season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,avg_rush_yards,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name,expected_rush_yards,rush_yards_over_expected,rush_yards_over_expected_per_att,rush_pct_over_expected
2022,REG,17,A.J. Dillon,RB,GB,4.5200000000000005,16.666666666666664,2.720083333333333,12,41,3.4166666666666665,1,00-0036265,Algiers,Dillon,28,A.Dillon,44.0245494798682,-3.024549479868199,-0.25204578998901656,0.5
2022,REG,17,Malik Davis,RB,DAL,3.9769230769230774,0.0,3.138,10,39,3.9,0,00-0037563,Malik,Davis,34,M.Davis,33.641535178578266,5.358464821421734,0.5358464821421733,0.4
2022,REG,17,Rachaad White,RB,TB,6.030454545454545,45.45454545454545,2.8543,11,22,2.0,0,00-0037256,Rachaad,White,29,R.White,27.360375909450074,-5.360375909450074,-0.4873069008590976,0.45454545454545453
2022,REG,17,Larry Rountree,RB,LAC,10.502666666666668,20.0,3.4658750000000005,10,15,1.5,0,00-0036650,Larry,Rountree,34,L.Rountree,29.252486685983435,-14.252486685983435,-1.4252486685983434,0.2
2022,REG,17,Brian Robinson,RB,WAS,4.310344827586208,54.166666666666664,2.5769130434782603,24,87,3.625,0,00-0037746,Brian,Robinson,8,B.Robinson,87.6727141357333,-0.6727141357333011,-0.02802975565555421,0.375
2022,REG,17,Christian McCaffrey,RB,SF,3.03190082644628,42.10526315789473,2.6691764705882353,19,121,6.368421052631579,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey,97.01135273118116,23.988647268818838,1.2625603825694125,0.3684210526315789
2022,REG,17,D'Onta Foreman,RB,CAR,4.7291428571428575,61.53846153846154,2.5842727272727277,13,35,2.6923076923076925,0,00-0033925,D'Onta,Foreman,33,D.Foreman,38.81533051175905,-3.8153305117590506,-0.2934869624430039,0.38461538461538464
2022,REG,17,Latavius Murray,RB,DEN,3.1714285714285713,0.0,2.6606363636363635,12,56,4.666666666666667,0,00-0030513,Latavius,Murray,28,L.Murray,61.4636892705936,-5.463689270593598,-0.45530743921613315,0.25
2022,REG,17,Aaron Jones,RB,GB,2.8807207207207206,0.0,2.8806923076923074,14,111,7.928571428571429,0,00-0033293,Aaron,Jones,33,A.Jones,64.27889104242371,46.72110895757629,3.3372220683983067,0.7142857142857143
2022,REG,17,Jaylen Warren,RB,PIT,2.9114473684210522,33.33333333333333,2.6403636363636362,12,76,6.333333333333333,0,00-0037228,Jaylen,Warren,30,J.Warren,52.502291553602646,23.497708446397354,1.958142370533113,0.4166666666666667
2022,REG,17,Kenneth Walker,RB,SEA,3.3856390977443604,8.695652173913043,2.9679090909090906,23,133,5.782608695652174,0,00-0038134,Kenneth,Walker,9,K.Walker,97.56916079719532,35.43083920280468,1.5404712696871599,0.30434782608695654
2022,REG,17,Nick Chubb,RB,CLE,2.764038461538462,14.285714285714285,2.9135,14,104,7.428571428571429,0,00-0034791,Nicholas,Chubb,24,N.Chubb,60.5741155927492,43.4258844072508,3.1018488862322,0.6428571428571429
2022,REG,17,D'Andre Swift,RB,DET,3.4164102564102574,0.0,2.7737777777777777,11,78,7.090909090909091,1,00-0036275,D'Andre,Swift,32,D.Swift,60.164239009301674,17.835760990698326,1.6214328173362114,0.36363636363636365
2022,REG,17,Josh Jacobs,RB,LV,3.502898550724638,41.17647058823529,2.77475,17,69,4.0588235294117645,1,00-0035700,Joshua,Jacobs,28,J.Jacobs,61.79508932968017,7.204910670319833,0.4238182747246961,0.47058823529411764
2022,REG,17,Saquon Barkley,RB,NYG,3.122931034482759,0.0,2.762363636363636,12,58,4.833333333333333,0,00-0034844,Saquon,Barkley,26,S.Barkley,54.17542840644186,3.82457159355814,0.31871429946317836,0.25
2022,REG,17,Hassan Haskins,RB,TEN,4.869750000000001,16.666666666666664,2.6812500000000004,12,40,3.3333333333333335,0,00-0037617,Hassan,Haskins,25,H.Haskins,45.96609513368162,-17.96609513368162,-1.6332813757892382,0.36363636363636365
2022,REG,17,Zack Moss,RB,IND,3.4054054054054053,0.0,2.7272142857142856,15,74,4.933333333333334,0,00-0036251,Zaccheus,Moss,21,Z.Moss,80.59228796306866,-6.592287963068657,-0.4394858642045771,0.5333333333333333
2022,REG,17,Tyler Allgeier,RB,ATL,5.089156626506024,50.0,2.9616111111111105,20,83,4.15,1,00-0037263,Tyler,Allgeier,25,T.Allgeier,100.68898924095,-19.688989240949994,-1.036262591628947,0.42105263157894735
2022,REG,17,James Conner,RB,ARI,3.295949367088608,6.25,2.717375,16,79,4.9375,0,00-0033553,James,Conner,6,J.Conner,84.06076201493033,-5.060762014930333,-0.3162976259331458,0.375
2022,REG,17,J.K. Dobbins,RB,BAL,3.299032258064516,76.47058823529412,2.985625,17,93,5.470588235294118,0,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,77.57913063313003,8.420869366869965,0.5263043354293728,0.375
2022,REG,17,Cam Akers,RB,LAR,2.84,5.263157894736842,2.6288125,19,123,6.473684210526316,0,00-0036414,Cam,Akers,3,C.Akers,89.70617426270321,33.293825737296785,1.7523066177524624,0.47368421052631576
2022,REG,17,Leonard Fournette,RB,TB,4.006785714285714,40.0,2.389875,10,28,2.8,0,00-0033856,Leonard,Fournette,7,L.Fournette,36.84295828675985,-8.842958286759853,-0.8842958286759852,0.3
2022,REG,17,Jamycal Hasty,RB,JAX,4.793030303030303,60.0,2.69675,10,33,3.3,1,00-0035806,Jamycal,Hasty,22,J.Hasty,40.30364743125091,-7.3036474312509085,-0.7303647431250908,0.2
2022,REG,17,Jamaal Williams,RB,DET,3.003055555555556,18.181818181818183,2.621105263157895,22,144,6.545454545454546,1,00-0033948,Jamaal,Williams,30,Ja.Williams,86.75660076972665,56.243399230273354,2.678257106203493,0.47619047619047616
2022,REG,17,Jeffery Wilson,RB,MIA,5.631111111111112,6.666666666666667,2.9718666666666667,15,45,3.0,0,00-0034115,Jeffery,Wilson,23,J.Wilson,100.41857547118428,-55.41857547118428,-3.6945716980789522,0.0
2022,REG,17,Austin Ekeler,RB,LAC,1.9277868852459015,10.0,2.4680000000000004,10,122,12.2,2,00-0033699,Austin,Ekeler,30,A.Ekeler,49.835367420640054,72.16463257935995,7.216463257935994,0.5
2022,REG,17,Miles Sanders,RB,PHI,2.937868852459017,0.0,2.56825,12,61,5.083333333333333,0,00-0035243,Miles,Sanders,26,M.Sanders,63.91976955210912,-2.9197695521091234,-0.24331412934242694,0.25
2022,REG,17,Ezekiel Elliott,RB,DAL,7.587027027027028,26.31578947368421,3.207,19,37,1.9473684210526316,1,00-0033045,Ezekiel,Elliott,21,E.Elliott,66.99492342634905,-29.994923426349047,-1.5786801803341604,0.15789473684210525
2022,REG,18,Jonathan Williams,RB,WAS,6.3628125,42.857142857142854,2.813454545454545,14,32,2.2857142857142856,0,00-0032975,Jonathan,Williams,41,J.Williams,52.9987729140801,-20.9987729140801,-1.4999123510057213,0.35714285714285715
2022,REG,18,Tyler Allgeier,RB,ATL,3.6408148148148154,41.66666666666667,2.8533,24,135,5.625,0,00-0037263,Tyler,Allgeier,25,T.Allgeier,100.9970901857521,34.0029098142479,1.416787908926996,0.4583333333333333
2022,REG,18,Damien Harris,RB,NE,4.027708333333332,0.0,2.513,13,48,3.6923076923076925,0,00-0035657,Damien,Harris,37,D.Harris,62.59362954614765,-14.593629546147653,-1.1225868881652041,0.3076923076923077
2022,REG,18,Gary Brightwell,RB,NYG,3.2929999999999997,9.090909090909092,2.990888888888889,11,60,5.454545454545454,0,00-0036569,Gary,Brightwell,23,G.Brightwell,41.39932638252019,18.600673617479814,1.6909703288618012,0.36363636363636365
2022,REG,18,Aaron Jones,RB,GB,4.361458333333333,25.0,2.9346666666666663,12,48,4.0,0,00-0033293,Aaron,Jones,33,A.Jones,48.862678875198874,-0.8626788751988741,-0.07188990626657284,0.16666666666666666
2022,REG,18,Alvin Kamara,RB,NO,3.4376635514018696,17.391304347826086,2.8437727272727282,23,107,4.6521739130434785,0,00-0033906,Alvin,Kamara,41,A.Kamara,100.60669415141753,6.393305848582472,0.27796981950358574,0.43478260869565216
2022,REG,18,Dalvin Cook,RB,MIN,5.120000000000001,9.090909090909092,2.745333333333333,11,37,3.3636363636363638,0,00-0033893,Dalvin,Cook,4,D.Cook,50.390499689679466,-16.390499689679466,-1.6390499689679465,0.3
2022,REG,18,Christian McCaffrey,RB,SF,3.7308888888888894,40.0,2.505,10,45,4.5,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey,53.036252392529995,-8.036252392529995,-0.8036252392529996,0.3
2022,REG,18,Joe Mixon,RB,CIN,5.219629629629628,36.36363636363637,2.4791,11,27,2.4545454545454546,1,00-0033897,Joe,Mixon,28,J.Mixon,29.208459221037668,-2.2084592210376677,-0.20076902009433342,0.5454545454545454
2022,REG,18,Miles Sanders,RB,PHI,5.546969696969697,18.181818181818183,2.8373999999999997,11,33,3.0,0,00-0035243,Miles,Sanders,26,M.Sanders,45.74673334830668,-12.746733348306677,-1.1587939407551524,0.18181818181818182
2022,REG,18,Zonovan Knight,RB,NYJ,7.729090909090908,66.66666666666666,3.0289090909090906,12,22,1.8333333333333333,0,00-0037157,Zonovan,Knight,27,Z.Knight,39.46198134944611,-17.461981349446113,-1.4551651124538427,0.08333333333333333
2022,REG,18,Jamaal Williams,RB,DET,3.097916666666667,37.5,2.7379374999999997,16,72,4.5,2,00-0033948,Jamaal,Williams,30,Ja.Williams,69.33207094615817,2.6679290538418314,0.16674556586511446,0.375
2022,REG,18,Jeffery Wilson,RB,MIA,3.97125,0.0,2.9107857142857143,16,72,4.5,0,00-0034115,Jeffery,Wilson,23,J.Wilson,74.0039922447384,-2.0039922447383987,-0.12524951529614992,0.25
2022,REG,18,Dare Ogunbowale,RB,HOU,4.220909090909092,9.090909090909092,2.8521,11,33,3.0,0,00-0033854,Oluwadare,Ogunbowale,33,D.Ogunbowale,47.936942341210965,-14.936942341210965,-1.357903849200997,0.18181818181818182
2022,REG,18,Nick Chubb,RB,CLE,3.1394805194805198,25.0,3.0618333333333325,12,77,6.416666666666667,0,00-0034791,Nicholas,Chubb,24,N.Chubb,65.0793828936137,11.920617106386302,0.9933847588655252,0.4166666666666667
2022,REG,18,Austin Ekeler,RB,LAC,4.800588235294119,18.181818181818183,2.627545454545455,11,34,3.090909090909091,0,00-0033699,Austin,Ekeler,30,A.Ekeler,61.579733382869364,-27.579733382869364,-2.50724848935176,0.18181818181818182
2022,REG,18,Zack Moss,RB,IND,2.678508771929825,44.44444444444444,2.766111111111111,18,114,6.333333333333333,1,00-0036251,Zaccheus,Moss,21,Z.Moss,106.18779698600228,7.812203013997717,0.4340112785554287,0.2777777777777778
2022,REG,18,Jaret Patterson,RB,WAS,3.322692307692308,29.411764705882355,2.474117647058824,17,78,4.588235294117647,0,00-0036755,Jaret,Patterson,32,J.Patterson,77.84174592055875,-6.8417459205587505,-0.4276091200349219,0.5
2022,REG,18,Chuba Hubbard,RB,CAR,4.52927536231884,14.285714285714285,2.8462105263157897,21,69,3.2857142857142856,0,00-0036555,Chuba,Hubbard,30,C.Hubbard,78.81762918922146,-9.817629189221464,-0.46750615186768874,0.42857142857142855
2022,REG,18,Cam Akers,RB,LAR,3.2008653846153843,9.523809523809524,2.5336,21,104,4.9523809523809526,0,00-0036414,Cam,Akers,3,C.Akers,91.43101909821854,12.568980901781458,0.5985229000848313,0.3333333333333333
2022,REG,18,Latavius Murray,RB,DEN,2.738155339805825,20.0,2.7884,15,103,6.866666666666666,1,00-0030513,Latavius,Murray,28,L.Murray,81.80485402140945,21.195145978590546,1.4130097319060364,0.4
2022,REG,18,Derrick Henry,RB,TEN,4.545504587155963,60.0,2.59056,30,109,3.6333333333333333,0,00-0032764,Derrick,Henry,22,D.Henry,129.39098802439094,-20.390988024390936,-0.6796996008130312,0.36666666666666664
2022,REG,18,D'Onta Foreman,RB,CAR,2.903529411764706,41.66666666666667,2.847583333333333,12,68,5.666666666666667,0,00-0033925,D'Onta,Foreman,33,D.Foreman,52.07823058447832,15.92176941552168,1.32681411796014,0.5833333333333334
2022,REG,18,Kenyan Drake,RB,BAL,4.512666666666666,43.75,3.1456,16,60,3.75,1,00-0033118,Kenyan,Drake,17,K.Drake,54.75667131889247,5.243328681107528,0.3277080425692205,0.3125
2022,REG,18,Khalil Herbert,RB,CHI,3.9175999999999997,10.0,2.8314444444444447,10,50,5.0,0,00-0036906,Khalil,Herbert,24,K.Herbert,59.98174762110174,-9.98174762110174,-0.998174762110174,0.4
2022,REG,18,Alexander Mattison,RB,MIN,2.928518518518519,40.0,2.457666666666667,10,54,5.4,2,00-0034972,Alexander,Mattison,2,A.Mattison,49.042090805795546,4.957909194204454,0.4957909194204454,0.5
2022,REG,18,Josh Jacobs,RB,LV,4.924222222222221,17.647058823529413,2.880285714285715,17,45,2.6470588235294117,0,00-0035700,Joshua,Jacobs,28,J.Jacobs,70.70326395619034,-25.70326395619034,-1.511956703305314,0.23529411764705882
2022,REG,18,Ronald Jones,RB,KC,3.208888888888889,0.0,2.4536666666666664,10,45,4.5,1,00-0034816,Ronald,Jones,2,R.Jones,39.430584451022774,5.569415548977226,0.5569415548977226,0.4
2022,REG,18,Raheem Mostert,RB,MIA,3.510704225352112,9.090909090909092,2.9507999999999996,11,71,6.454545454545454,0,00-0031687,Dominique,Mostert,31,R.Mostert,78.4887660010886,-7.488766001088607,-0.6807969091898733,0.36363636363636365
2022,REG,18,Najee Harris,RB,PIT,4.29625,56.52173913043478,2.611952380952381,23,80,3.4782608695652173,1,00-0036893,Najee,Harris,22,N.Harris,76.47384144257238,3.526158557427621,0.15331124162728788,0.43478260869565216
2022,REG,18,Kenneth Walker,RB,SEA,4.775263157894737,10.344827586206897,2.98328,29,114,3.9310344827586206,0,00-0038134,Kenneth,Walker,9,K.Walker,111.26875642911634,2.731243570883663,0.09418081278909184,0.3793103448275862
2022,POST,19,James Cook,RB,BUF,5.358205128205129,41.66666666666667,2.804333333333333,12,39,3.25,1,00-0037248,James,Cook,28,J.Cook,46.26467150238753,-7.264671502387529,-0.6053892918656274,0.25
2022,POST,19,Austin Ekeler,RB,LAC,6.306857142857141,23.076923076923077,3.085909090909091,13,35,2.6923076923076925,2,00-0033699,Austin,Ekeler,30,A.Ekeler,52.08806151728233,-17.088061517282327,-1.314466270560179,0.3076923076923077
2022,POST,19,Dalvin Cook,RB,MIN,3.7995,20.0,2.629307692307692,15,60,4.0,0,00-0033893,Dalvin,Cook,4,D.Cook,67.05979831530928,-7.05979831530928,-0.47065322102061863,0.3333333333333333
2022,POST,19,Ezekiel Elliott,RB,DAL,6.355185185185186,76.92307692307693,3.0428333333333337,13,27,2.076923076923077,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,43.91861094971373,-16.91861094971373,-1.3014316115164408,0.07692307692307693
2022,POST,19,Joe Mixon,RB,CIN,3.639230769230769,0.0,2.4122000000000003,11,39,3.5454545454545454,0,00-0033897,Joe,Mixon,28,J.Mixon,49.12026446913618,-11.120264469136181,-1.112026446913618,0.2
2022,POST,19,Kenneth Walker,RB,SEA,3.9626984126984124,26.666666666666668,2.7805384615384616,15,63,4.2,1,00-0038134,Kenneth,Walker,9,K.Walker,57.91483333189734,5.085166668102659,0.3390111112068439,0.6
2022,POST,19,Travis Etienne,RB,JAX,3.3934862385321103,15.0,2.7478421052631576,20,109,5.45,0,00-0036973,Travis,Etienne,1,T.Etienne,71.40417512557663,25.59582487442337,1.4219902708012984,0.3888888888888889
2022,POST,19,Gus Edwards,RB,BAL,4.674871794871794,41.66666666666667,2.894,12,39,3.25,0,00-0034184,Gus,Edwards,35,G.Edwards,34.68194713541317,4.318052864586832,0.35983773871556934,0.5833333333333334
2022,POST,19,J.K. Dobbins,RB,BAL,4.399193548387097,15.384615384615385,3.5906153846153845,13,62,4.769230769230769,0,00-0036158,Jkaylin,Dobbins,27,J.Dobbins,64.40825385769344,-2.4082538576934382,-0.1852502967456491,0.3076923076923077
2022,POST,19,Christian McCaffrey,RB,SF,2.78109243697479,20.0,3.0831538461538464,15,119,7.933333333333334,0,00-0033280,Christian,McCaffrey,23,C.McCaffrey,50.45033862511083,60.54966137488917,4.324975812492084,0.5
2022,POST,19,Tony Pollard,RB,DAL,3.985844155844156,20.0,3.448923076923077,15,77,5.133333333333334,0,00-0035261,Tony,Pollard,20,T.Pollard,52.53331979557504,21.46668020442496,1.651283092648074,0.38461538461538464
2022,POST,19,Devin Singletary,RB,BUF,3.204166666666667,50.0,2.6509,10,48,4.8,0,00-0035250,Devin,Singletary,26,D.Singletary,36.03134904971895,11.968650950281052,1.1968650950281052,0.5
2022,POST,19,Jeffery Wilson,RB,MIA,7.5,10.0,3.0645,10,23,2.3,1,00-0034115,Jeffery,Wilson,23,J.Wilson,45.545352577467796,-22.545352577467796,-2.2545352577467797,0.2
2022,POST,20,Miles Sanders,RB,PHI,3.6032222222222217,23.52941176470588,2.6882000000000006,17,90,5.294117647058823,0,00-0035243,Miles,Sanders,26,M.Sanders,90.64297187007355,-0.642971870073552,-0.037821874710208946,0.5294117647058824
2022,POST,20,Ezekiel Elliott,RB,DAL,5.834615384615384,30.0,2.5985555555555555,10,26,2.6,0,00-0033045,Ezekiel,Elliott,21,E.Elliott,36.07822124177333,-10.078221241773328,-1.0078221241773329,0.2
2022,POST,20,Christian McCaffrey,RB,SF,4.240285714285715,30.0,2.4605,10,35,3.5,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey,39.49360308005057,-4.493603080050569,-0.4493603080050569,0.3
2022,POST,20,Joe Mixon,RB,CIN,3.4471428571428557,10.0,2.813315789473684,20,105,5.25,1,00-0033897,Joe,Mixon,28,J.Mixon,105.68274778334931,-0.6827477833493134,-0.03413738916746567,0.5
2022,POST,20,Travis Etienne,RB,JAX,2.640645161290322,30.0,2.5948,10,62,6.2,1,00-0036973,Travis,Etienne,1,T.Etienne,53.15203313013903,8.847966869860969,0.8847966869860968,0.3
2022,POST,20,Jerick McKinnon,RB,KC,5.876000000000001,45.45454545454545,2.9103333333333334,11,25,2.272727272727273,0,00-0031376,Jerick,McKinnon,1,J.McKinnon,34.86810374988299,-9.86810374988299,-0.8971003408984537,0.2727272727272727
2022,POST,20,Kenneth Gainwell,RB,PHI,2.0931249999999997,41.66666666666667,2.4825833333333334,12,112,9.333333333333334,1,00-0036919,Kenneth,Gainwell,14,K.Gainwell,52.920951580685646,59.079048419314354,4.923254034942863,0.6666666666666666
2022,POST,20,Elijah Mitchell,RB,SF,4.275882352941176,57.14285714285714,2.716071428571429,14,51,3.642857142857143,0,00-0036567,Elijah,Mitchell,25,E.Mitchell,50.86394164021958,0.1360583597804208,0.009718454270030057,0.2857142857142857
2022,POST,20,Isiah Pacheco,RB,KC,2.545789473684211,33.33333333333333,2.951666666666666,12,95,7.916666666666667,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,60.07079547139014,34.92920452860986,2.9107670440508215,0.5
2022,POST,21,Miles Sanders,RB,PHI,4.921666666666667,9.090909090909092,2.8531000000000004,11,42,3.8181818181818183,2,00-0035243,Miles,Sanders,26,M.Sanders,54.96895975842365,-12.968959758423651,-1.1789963416748774,0.36363636363636365
2022,POST,21,Isiah Pacheco,RB,KC,5.773846153846154,0.0,2.9995,10,26,2.6,0,00-0037197,Isiah,Pacheco,10,I.Pacheco,27.789142047039416,-7.789142047039416,-0.865460227448824,0.2222222222222222
2022,POST,21,Christian McCaffrey,RB,SF,3.294047619047619,33.33333333333333,2.5952142857142855,15,84,5.6,1,00-0033280,Christian,McCaffrey,23,C.McCaffrey,67.04039952494948,16.95960047505052,1.1306400316700347,0.4666666666666667
2022,POST,21,Kenneth Gainwell,RB,PHI,4.151041666666667,7.142857142857142,2.4107000000000003,14,48,3.4285714285714284,0,00-0036919,Kenneth,Gainwell,14,K.Gainwell,51.297681512090996,-5.297681512090996,-0.40751396246853816,0.38461538461538464
2022,POST,23,Isiah Pacheco,RB,KC,3.77578947368421,33.33333333333333,3.0049999999999994,15,76,5.066666666666666,1,00-0037197,Isiah,Pacheco,10,I.Pacheco,61.930356432341476,12.069643567658524,0.8621173976898946,0.42857142857142855
2023,REG,0,James Conner,RB,ARI,3.746038461538462,25.0,2.958704301075268,208,1040,5.0,7,00-0033553,James,Conner,6,J.Conner,821.9856401689924,211.0143598310076,1.0193930426618725,0.42995169082125606
2023,REG,0,David Montgomery,RB,DET,3.455369458128078,21.00456621004566,2.5513284313725495,219,1015,4.634703196347032,13,00-0035685,David,Montgomery,5,D.Montgomery,911.0802912037502,61.91970879624978,0.28799864556395244,0.4418604651162791
2023,REG,0,Jaylen Warren,RB,PIT,3.6289540816326533,12.080536912751679,2.8620751879699244,149,784,5.261744966442953,4,00-0037228,Jaylen,Warren,30,J.Warren,596.2724016193888,161.7275983806112,1.1077232765795288,0.3972602739726027
2023,REG,0,James Cook,RB,BUF,3.471907308377897,10.126582278481013,2.6385209302325574,237,1122,4.734177215189874,2,00-0037248,James,Cook,4,J.Cook,1006.900675358308,105.09932464169196,0.4491424129986836,0.42735042735042733
2023,REG,0,D'Onta Foreman,RB,CHI,3.828047058823529,20.18348623853211,2.6336938775510212,109,425,3.8990825688073394,4,00-0033925,D'Onta,Foreman,21,D.Foreman,418.77862707101326,8.221372928986739,0.07683526101856765,0.42990654205607476
2023,REG,0,Derrick Henry,RB,TEN,3.9126306769494414,35.35714285714286,2.801296442687748,280,1167,4.167857142857143,12,00-0032764,Derrick,Henry,22,D.Henry,1067.3732266281295,83.62677337187051,0.30520720208711866,0.40145985401459855
2023,REG,0,Brian Robinson,RB,WAS,3.689972714870395,14.04494382022472,2.7781785714285725,178,733,4.117977528089888,5,00-0037746,Brian,Robinson,8,B.Robinson,690.980581916826,38.019418083173946,0.2160194209271247,0.4090909090909091
2023,REG,0,Rhamondre Stevenson,RB,NE,3.4691599353796434,16.666666666666664,2.5158750000000007,156,619,3.967948717948718,4,00-0036875,Rhamondre,Stevenson,38,R.Stevenson,623.3386216128114,-18.33862161281138,-0.11986027197915934,0.37254901960784315
2023,REG,0,Isiah Pacheco,RB,KC,3.5736470588235294,12.195121951219512,2.762369791666666,205,935,4.560975609756097,7,00-0037197,Isiah,Pacheco,10,I.Pacheco,828.4860755008264,90.51392449917364,0.4525696224958682,0.4
2023,REG,0,Ty Chandler,RB,MIN,3.738722891566265,17.0,2.906308510638297,100,415,4.15,3,00-0037276,Ty,Chandler,32,T.Chandler,427.57665228011314,-13.576652280113137,-0.13713790181932461,0.41414141414141414
2023,REG,0,Ezekiel Elliott,RB,NE,3.909688473520248,17.934782608695652,2.7091197604790422,184,642,3.489130434782609,3,00-0033045,Ezekiel,Elliott,15,E.Elliott,700.5630598138597,-70.5630598138597,-0.38770911985637196,0.4175824175824176
2023,REG,0,Kyren Williams,RB,LAR,3.2243444055944064,4.824561403508771,2.6345117370892037,228,1144,5.017543859649122,12,00-0037840,Kyren,Williams,23,K.Williams,972.3328873979143,145.6671126020857,0.6502996098307398,0.42410714285714285
2023,REG,0,Jahmyr Gibbs,RB,DET,3.748931216931216,15.934065934065933,2.8919575757575755,182,945,5.1923076923076925,10,00-0039139,Jahmyr,Gibbs,26,J.Gibbs,868.0531405561819,71.94685944381808,0.3974964610155695,0.3370165745856354
2023,REG,0,Austin Ekeler,RB,LAC,4.149633757961783,15.083798882681565,2.634852760736196,179,628,3.5083798882681565,5,00-0033699,Austin,Ekeler,30,A.Ekeler,648.716841214827,-47.716841214827014,-0.26958667353009613,0.3502824858757062
2023,REG,0,Jonathan Taylor,RB,IND,3.4509716599190283,14.201183431952662,2.7430000000000003,169,741,4.384615384615385,7,00-0036223,Jonathan,Taylor,28,J.Taylor,676.8564513393274,54.14354866067265,0.32421286623157275,0.33532934131736525
2023,REG,0,Raheem Mostert,RB,MIA,4.2526185770751,14.354066985645932,2.93470588235294,209,1012,4.842105263157895,18,00-0031687,Dominique,Mostert,31,R.Mostert,876.1228659482747,125.8771340517253,0.6140348002523186,0.3853658536585366
2023,REG,0,A.J. Dillon,RB,GB,4.137830342577488,25.280898876404496,2.5971656441717803,178,613,3.443820224719101,2,00-0036265,Algiers,Dillon,28,A.Dillon,669.7273457675097,-63.727345767509746,-0.3620871918608508,0.3693181818181818
2023,REG,0,Zamir White,RB,LV,3.703725055432374,15.384615384615385,2.854360824742268,104,451,4.336538461538462,1,00-0038040,Zamir,White,35,Z.White,414.4838005237959,33.51619947620412,0.32539999491460314,0.46601941747572817
2023,REG,0,Alvin Kamara,RB,NO,4.052824207492796,21.11111111111111,2.613817073170731,180,694,3.8555555555555556,5,00-0033906,Alvin,Kamara,41,A.Kamara,783.8111288118097,-98.81112881180968,-0.5646350217817696,0.3314285714285714
2023,REG,0,Zack Moss,RB,IND,3.3064357682619647,14.754098360655737,2.669816568047336,183,794,4.33879781420765,5,00-0036251,Zaccheus,Moss,21,Z.Moss,662.5150028805103,129.48499711948966,0.711456028129064,0.4175824175824176
2023,REG,0,Joe Mixon,RB,CIN,3.7781721470019343,15.17509727626459,2.599106382978724,257,1034,4.023346303501945,9,00-0033897,Joe,Mixon,28,J.Mixon,1025.1023677053327,5.897632294667346,0.02303762615104432,0.41015625
2023,REG,0,Devon Achane,RB,MIA,3.035487500000001,11.650485436893204,2.9290107526881717,103,800,7.766990291262136,8,00-0039040,Devon,Achane,28,D.Achane,507.36222962043763,278.63777037956237,2.8725543338099215,0.4742268041237113
2023,REG,0,D'Andre Swift,RB,PHI,3.58252621544328,17.903930131004365,2.7691225490196074,229,1049,4.580786026200873,5,00-0036275,D'Andre,Swift,0,D.Swift,1094.6422726011426,-64.64227260114262,-0.28729898933841164,0.3688888888888889
2023,REG,0,Christian McCaffrey,RB,SF,3.5888485263879377,36.029411764705884,2.8048097165991908,272,1459,5.363970588235294,14,00-0033280,Christian,McCaffrey,23,C.McCaffrey,1032.6689880858185,349.33101191418154,1.3232235299779604,0.4659090909090909
2023,REG,0,Miles Sanders,RB,CAR,4.656921296296296,9.30232558139535,2.8923392857142853,129,432,3.3488372093023258,1,00-0035243,Miles,Sanders,6,M.Sanders,479.72057330204643,-53.72057330204643,-0.41969197892223775,0.28125
2023,REG,0,Rachaad White,RB,TB,3.921323232323232,16.911764705882355,2.673349019607844,272,990,3.639705882352941,6,00-0037256,Rachaad,White,1,R.White,1054.833157883393,-109.83315788339291,-0.4129066085841839,0.3684210526315789
2023,REG,0,Alexander Mattison,RB,MIN,4.053242857142858,21.666666666666668,2.8353741935483874,180,700,3.888888888888889,0,00-0034972,Alexander,Mattison,2,A.Mattison,743.487976060909,-45.48797606090898,-0.2541227712899943,0.39664804469273746
2023,REG,0,Najee Harris,RB,PIT,3.840309178743961,20.784313725490197,2.784302222222223,255,1035,4.0588235294117645,8,00-0036893,Najee,Harris,22,N.Harris,931.7320396686757,79.26796033132428,0.31331209617124217,0.4189723320158103
2023,REG,0,Dameon Pierce,RB,HOU,5.183173076923074,26.20689655172414,3.001359999999999,145,416,2.8689655172413793,2,00-0037258,Dameon,Pierce,31,D.Pierce,485.270416803797,-83.27041680379699,-0.5905703319418226,0.3262411347517731
2023,REG,0,Kenneth Walker,RB,SEA,4.542696132596685,19.63470319634703,3.093364102564103,219,905,4.132420091324201,8,00-0038134,Kenneth,Walker,9,K.Walker,910.1118334610219,-27.111833461021888,-0.12910396886200898,0.319047619047619
2023,REG,0,Gus Edwards,RB,BAL,3.5705925925925937,34.34343434343434,2.6410833333333326,198,810,4.090909090909091,13,00-0034184,Gus,Edwards,35,G.Edwards,746.8430490191915,51.15695098080846,0.2636956236124147,0.4020618556701031
