player_name,player_id,season,season_type,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,fantasy_points,fantasy_points_ppr,games,age,years_exp,height,weight,ngs_efficiency,ngs_percent_attempts_gte_eight_defenders,ngs_avg_time_to_los,ngs_avg_rush_yards,ngs_expected_rush_yards,ngs_rush_yards_over_expected,ngs_rush_yards_over_expected_per_att,ngs_rush_pct_over_expected,headshot_url
Rico Dowdle,00-0036139,2024,REG,235,1079.0,2,3.0,2.0,53.0,-10.528278699356006,0,39,49,249.0,3,0.0,0.0,1.0,272.0,13.0,5.262085687212929,0,11.69957264957265,0.07874546657967471,-0.055088209835577856,158.8,197.8,16,26.0,4.0,72.0,215.0,3.370917516218721,16.595744680851062,2.659842592592593,4.591489361702128,974.1942692249394,60.805730775060624,0.2666918016450027,0.4166666666666667,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fe8ge4f6vvtyihou5czu"
Ronnie Rivers,00-0037557,2023,REG,32,129.0,0,0.0,0.0,4.0,-4.549811472872729,0,5,5,22.0,0,0.0,0.0,-19.0,41.0,0.0,-0.6381978864083067,0,-7.3,0.021077661833964357,-0.08731799775044867,15.100000000000001,20.1,7,25.0,2.0,69.0,190.0,3.4203205128205125,0.0,2.467458333333333,4.0,53.20347267883167,-3.2034726788316767,-0.23450565631125223,0.40064102564102566,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xjumjdizgaw4gicg6gbb"
Roschon Johnson,00-0039021,2023,REG,81,352.0,2,1.0,0.0,16.0,-6.616163542861621,0,34,40,209.0,0,0.0,0.0,-33.0,247.0,6.0,-6.066275085396026,0,-39.8511544011544,0.0859537344319953,-0.16040274892246006,68.1,102.1,15,23.0,1.0,72.0,222.0,3.9254556998557,36.666666666666664,2.6472407407407412,3.1,33.10949553160679,-2.109495531606784,-0.21094955316067834,0.4666666666666666,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/skajjk8i3zdrvzqmucww"
Royce Freeman,00-0034838,2023,REG,77,319.0,2,0.0,0.0,17.0,-6.533680742758492,0,1,2,13.0,0,0.0,0.0,0.0,14.0,1.0,-0.2510662560816854,0,-13.0,0.008946144211844694,-0.002477442236478382,45.2,46.2,9,28.0,6.0,72.0,238.0,4.336955606157988,11.970668220668218,2.777393877690937,4.170037478861008,53.54522575664893,1.2881075766844052,0.07446653877075064,0.4022921522921523,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qs4e1hiqj9xymlqk6yas"
Salvon Ahmed,00-0036020,2023,REG,22,61.0,1,0.0,0.0,3.0,-0.23326447600265965,0,16,23,88.0,1,0.0,0.0,14.0,109.0,4.0,-10.489007843163563,0,22.773809523809522,0.09513546798029557,0.06128207600090858,26.9,42.9,7,25.0,4.0,71.0,196.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ggkz2vamnepagqfn992j"
Samaje Perine,00-0033526,2022,REG,95,394.0,2,0.0,0.0,19.0,-2.9791898886725736,0,38,51,287.0,4,0.0,0.0,12.0,321.0,11.0,6.449811524648913,0,-22.921182983682982,0.08778656111491287,-0.0844332694492192,104.10000000000001,142.1,16,28.0,7.0,70.0,240.0,3.70814720812183,29.47368421052631,2.605460674157303,4.147368421052631,412.92233879513776,-20.92233879513776,-0.2225780722886995,0.4361702127659574,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/liorwdmj8gelxh5u7rc4"
Saquon Barkley,00-0034844,2024,REG,345,2005.0,13,2.0,1.0,82.0,34.09963718580769,3,33,43,278.0,2,0.0,0.0,98.0,245.0,12.0,12.20253446957541,0,63.15601285378816,0.11866652365691527,0.40878499509740024,322.3,355.3,16,27.0,6.0,72.0,233.0,3.0986832917705733,20.57971014492753,2.768442307692307,5.811594202898551,1442.8344487110774,549.1655512889226,1.6247501517423746,0.4408284023668639,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ugiuanl8bf6uoya5mgid"
Scott Matlock,00-0038614,2024,REG,0,0.0,0,0.0,0.0,0.0,0.0,0,4,5,28.0,0,0.0,0.0,7.0,23.0,1.0,1.0718020538333803,0,-1.5,0.03707407407407407,0.03692277643943736,2.8,6.8,5,24.0,1.0,76.0,300.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qin48hcmcufdvuvyefxz"
Sean Tucker,00-0038951,2024,REG,50,308.0,2,1.0,0.0,17.0,10.127416212595037,0,9,12,109.0,1,0.0,0.0,12.0,105.0,6.0,7.420048496831441,0,23.495238095238093,0.03082395211229773,0.019318861676500827,59.7,68.7,11,22.0,1.0,70.0,210.0,2.3388970588235294,21.428571428571427,2.6711428571428573,9.714285714285714,59.58900294764525,47.41099705235475,3.950916421029562,0.75,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pgc1uq4p5euuc9lkaphf"
Sincere McCormick,00-0037509,2024,REG,39,183.0,0,0.0,0.0,10.0,0.4478793845628388,0,6,7,29.0,0,0.0,0.0,3.0,29.0,2.0,-0.8935149537282996,0,-2.6444444444444444,0.05084033613445378,0.004185811261468234,21.200000000000003,27.200000000000003,4,23.0,2.0,69.0,205.0,3.231420272435898,24.166666666666664,2.6603,5.266666666666667,54.325955613387684,16.674044386612316,1.1353966579251473,0.5083333333333333,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/esocauqmcswp4jolgnom"
Sione Vaki,00-0039364,2024,REG,6,14.0,0,0.0,0.0,0.0,-3.174680726719089,0,3,3,37.0,0,0.0,0.0,17.0,20.0,2.0,4.233941710204817,0,11.133333333333333,0.02034198113207547,0.05058479532163743,5.1,8.1,4,23.0,0.0,71.0,208.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kpheugqezo5wlqou2mrd"
Snoop Conner,00-0037265,2022,REG,12,42.0,1,0.0,0.0,2.0,-2.0522286318591796,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.2,10.2,5,24.0,2.0,70.0,220.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hkoa2nrn7xnco6kibhpg"
Spencer Brown,00-0036543,2022,REG,9,43.0,0,0.0,0.0,1.0,0.7901359905699912,0,2,4,10.0,0,0.0,0.0,-1.0,12.0,0.0,-2.3898130847373977,0,-1.4285714285714286,0.06388888888888888,-0.023653440674717273,5.300000000000001,7.3,2,25.0,3.0,72.0,220.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mmqzyzoau79or5w0izzq"
Tank Bigsby,00-0038555,2024,REG,168,766.0,7,3.0,1.0,39.0,-0.8408931505243302,0,7,12,54.0,0,0.0,0.0,-13.0,64.0,1.0,-2.849544583586976,0,-21.416666666666668,0.02677282065614443,-0.0065393139081224225,122.0,129.0,15,22.0,1.0,71.0,213.0,3.453903394255876,23.809523809523807,2.6901474358974364,4.559523809523809,637.8350714958799,124.1649285041201,0.7435025658929347,0.3892215568862275,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vwl0kijb59dp20m3hs3u"
Terrell Jennings,00-0039757,2024,REG,13,33.0,0,0.0,0.0,0.0,-3.9844911377267747,0,0,1,0.0,0,0.0,0.0,29.0,0.0,0.0,-0.7521869335323572,0,0.0,0.017857142857142856,0.10211267605633803,3.3,3.3,2,23.0,0.0,72.0,225.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yn8krjb11it7oqoogryb"
Tony Jones,00-0035860,2023,REG,26,95.0,2,0.0,0.0,7.0,1.6878569997206796,0,7,10,37.0,0,0.0,0.0,-18.0,44.0,1.0,-4.623583573488871,0,-21.384615384615383,0.06015889114266396,-0.28359450073735787,25.2,32.2,6,26.0,4.0,71.0,225.0,4.657647058823529,33.33333333333333,2.7902500000000003,2.833333333333333,43.62346921413392,-9.62346921413392,-0.8019557678444933,0.4166666666666667,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cgvll8lokulmws98olfa"
Tony Pollard,00-0035261,2024,REG,260,1079.0,5,2.0,2.0,53.0,-27.234153380667273,1,41,57,238.0,0,0.0,0.0,8.0,221.0,9.0,-14.434610426076688,0,6.7513413873708,0.12167072019399267,-0.11747079292537446,159.70000000000002,200.70000000000002,16,27.0,5.0,72.0,209.0,4.119759036144578,21.153846153846157,2.9922297872340438,4.15,1031.3699231363323,11.630076863667682,0.045787704187668,0.3818897637795275,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/koxn5qhfnsgvnqfqfmpp"
Travis Etienne,00-0036973,2024,REG,150,558.0,2,1.0,1.0,31.0,-26.5625049911323,0,39,52,254.0,0,0.0,0.0,4.0,296.0,13.0,-4.942616414753479,0,-39.51356421356421,0.11049372571271815,0.011862299421041611,91.2,130.2,15,25.0,3.0,70.0,200.0,4.2521146953405005,18.0,2.694796992481204,3.72,593.0924870325334,-41.09248703253343,-0.2776519394090096,0.304054054054054,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ne5lyv8n6elqw77yrz9w"
Travis Homer,00-0035594,2022,REG,19,74.0,0,0.0,0.0,4.0,-2.4190399509097915,0,16,18,157.0,1,1.0,1.0,31.0,129.0,7.0,-5.407553273020312,0,12.068421052631578,0.06492021920756677,0.0964027528667635,27.1,43.1,8,26.0,5.0,70.0,202.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eg1e7va024emnbm55got"
Trayveon Williams,00-0035291,2023,REG,15,69.0,0,0.0,0.0,2.0,-2.0943662159261294,0,7,9,10.0,0,0.0,0.0,-28.0,35.0,0.0,-7.627276058227474,0,-1.0303030303030303,0.017324585352535664,-0.11928712500116734,7.9,14.9,14,26.0,5.0,68.0,206.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kx1u2iefb1vcnkrpdt4e"
Trey Benson,00-0039921,2024,REG,63,291.0,1,1.0,0.0,16.0,-4.971010157780256,0,6,6,59.0,0,0.0,0.0,-19.0,78.0,3.0,3.1038311732700095,0,-1.841666666666667,0.020179817824130215,-0.12189124544658281,41.0,47.0,12,22.0,0.0,73.0,215.0,10.007290322580648,9.545454545454547,3.075388888888889,3.5545454545454547,43.05400283805342,-7.054002838053417,-0.5586809849332847,0.3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iu0gbspz3kjdqlazvtkn"
Trey Sermon,00-0036984,2024,REG,56,159.0,2,0.0,0.0,14.0,-11.241289974281335,0,16,19,99.0,0,0.0,0.0,6.0,99.0,3.0,-5.470031733851289,0,20.93560606060606,0.03865496112039891,0.011495710421772418,37.800000000000004,53.800000000000004,14,25.0,3.0,72.0,215.0,4.575957212781169,37.908496732026144,2.5919791666666665,3.529193899782135,52.859088477723645,-1.192421811056981,-0.012585975463042262,0.38278867102396513,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/freievsvipthuvrwn7uw"
Troy Hairston,00-0037456,2022,REG,0,0.0,0,0.0,0.0,0.0,0.0,0,5,8,19.0,0,0.0,0.0,8.0,10.0,0.0,-6.184825327014551,0,7.083333333333334,0.03624265585634525,0.033626520471675844,1.9000000000000001,6.9,7,25.0,2.0,71.0,245.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/niy18wy5q5gpnara4xyn"
Ty Chandler,00-0037276,2023,REG,102,461.0,3,0.0,0.0,20.0,0.6934660814883671,0,21,25,159.0,0,0.0,0.0,-47.0,206.0,7.0,3.944338552537374,0,-7.981349206349207,0.055477677593982526,-0.1709485881105473,80.0,101.0,13,26.0,2.0,71.0,210.0,3.738722891566265,17.0,2.906308510638297,4.15,427.57665228011314,-13.576652280113136,-0.1371379018193246,0.4141414141414141,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/map979dvuonzb8a6g13b"
Ty Johnson,00-0035537,2024,REG,41,213.0,1,0.0,0.0,13.0,0.6679014434921555,0,18,25,284.0,3,0.0,0.0,204.0,170.0,14.0,23.401920958675447,0,77.20078898774551,0.050623310994800885,0.8829654931226564,73.7,91.7,17,26.0,5.0,70.0,210.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zdedn4xqr2jy6mddh5pb"
Tyjae Spears,00-0039032,2024,REG,84,312.0,4,0.0,0.0,19.0,-4.827575109383909,0,30,35,224.0,1,0.0,0.0,-31.0,255.0,9.0,-1.5182532323947617,0,-26.257142857142856,0.09925817453018926,-0.1909912701566716,83.60000000000001,113.60000000000001,12,23.0,1.0,71.0,195.0,3.634415011037528,12.0,2.7257272727272723,4.53,449.2484044840853,-14.248404484085311,-0.1468907678771681,0.3298969072164948,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qb4us1f96uox7v3poxzj"
Tyler Allgeier,00-0037263,2024,REG,137,644.0,3,0.0,0.0,43.0,4.432002475501388,1,13,13,88.0,0,0.0,0.0,-5.0,93.0,2.0,3.430491410394623,0,-12.692857142857143,0.021437442388026102,-0.02914960651618631,93.2,106.2,17,24.0,2.0,70.0,220.0,3.928354037267079,18.97810218978102,2.8092619047619043,4.700729927007299,560.0078028172909,83.9921971827091,0.6130817312606504,0.5036496350364964,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yosaj2anmqoujqrgzecd"
Tyler Badie,00-0037085,2024,REG,11,86.0,0,0.0,0.0,4.0,2.0002876761136577,0,3,3,-2.0,0,1.0,1.0,-6.0,4.0,0.0,-5.940982915170025,0,1.5,0.03676767676767677,-0.024817832271248418,6.4,9.4,3,25.0,2.0,68.0,194.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/brr4ec8gkikxhqqsu1nw"
Tyler Goodson,00-0037120,2024,REG,32,153.0,1,0.0,0.0,6.0,2.6876475440640997,0,11,15,61.0,1,0.0,0.0,19.0,67.0,3.0,1.3037733280216344,0,-6.875,0.04522978017601673,0.0392814590755677,33.400000000000006,44.4,9,23.0,2.0,69.0,199.0,3.390545609548167,33.44155844155844,2.5737727272727273,4.957792207792208,46.74355117252911,13.256448827470894,1.160242593094855,0.43181818181818177,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/z4ugeazvmccxxhqjoxzv"
Tyreik McAllister,00-0037450,2024,REG,2,11.0,0,0.0,0.0,1.0,-0.016487878980115056,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1,1.1,1,26.0,2.0,70.0,174.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tixxelivpmdjeq2wjdo6"
Tyrion Davis-Price,00-0037827,2022,REG,34,99.0,0,0.0,0.0,5.0,-13.532761136390036,0,0,2,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.9328389226575382,0,0.0,0.008695652173913044,0.0,9.9,9.9,5,23.0,2.0,73.0,223.0,5.813030303030303,42.85714285714285,2.6421,2.357142857142857,36.52774952390368,-3.52774952390368,-0.2519821088502628,0.3571428571428571,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/np2ljgazwwq6sh9015qs"
Tyrone Tracy Jr.,00-0039384,2024,REG,192,839.0,5,2.0,2.0,39.0,-20.713866294837892,0,38,53,284.0,1,2.0,0.0,18.0,281.0,13.0,-4.922650759108365,0,-48.28791208791209,0.09224869160343868,0.08724959720489549,144.3,182.3,17,24.0,0.0,71.0,210.0,3.634207389749701,17.708333333333336,2.710826815642458,4.369791666666667,832.9110965272965,-13.911096527296536,-0.0743908905203023,0.3048128342245989,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hc2uk0xrbc6qizrerwxd"
Velus Jones Jr.,00-0037745,2022,REG,9,103.0,1,1.0,1.0,5.0,2.1287656667409465,0,7,14,107.0,1,0.0,0.0,234.0,37.0,4.0,-1.5038205300224945,0,1.5466672671290755,0.06682034372855629,1.3310521738312802,31.0,38.0,9,27.0,2.0,72.0,200.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gb06eaw6prinklkdkv2d"
Will Shipley,00-0039746,2024,REG,30,82.0,0,0.0,0.0,2.0,-8.365768767261237,0,4,4,35.0,0,0.0,0.0,7.0,28.0,2.0,2.299397205915909,0,5.0,0.01951219512195122,0.025925925925925925,11.700000000000001,15.7,5,22.0,0.0,71.0,210.0,4.4193750000000005,10.0,2.8106,3.2,40.292721958848354,-8.292721958848354,-0.8292721958848354,0.3,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irh5l9dxqamsfnfjwuc7"
Zach Charbonnet,00-0039165,2024,REG,135,569.0,8,0.0,0.0,32.0,-11.281588777757774,0,42,52,308.0,1,0.0,0.0,-54.0,345.0,7.0,-7.442102621267638,0,-62.24801587301587,0.09384268590740999,-0.354304562700461,141.70000000000002,183.70000000000002,17,23.0,1.0,73.0,220.0,3.7602811950790858,21.48148148148148,2.995458333333332,4.214814814814815,478.7027627299201,73.2972372700799,0.5552821005309083,0.4015151515151515,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eaaj5vbfmk08wvwelyqt"
Zach Evans,00-0039136,2023,REG,9,19.0,0,0.0,0.0,0.0,-5.212815568695271,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.9000000000000001,1.9000000000000001,4,23.0,1.0,71.0,215.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2hxbdi464do6jaxgpua"
Zack Moss,00-0036251,2023,REG,183,794.0,5,0.0,0.0,43.0,-14.03089295560622,0,27,37,192.0,2,0.0,0.0,-14.0,189.0,10.0,0.8567418099310662,1,8.457509157509158,0.07479351807851065,-0.08224623946934942,142.6,169.6,14,26.0,4.0,70.0,215.0,3.3064357682619647,14.754098360655735,2.669816568047336,4.33879781420765,662.5150028805103,129.48499711948966,0.711456028129064,0.4175824175824176,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oxrltdgoquiabhihhgnk"
Zamir White,00-0038040,2023,REG,104,451.0,1,1.0,1.0,19.0,-17.689954509143718,0,15,19,98.0,0,0.0,0.0,4.0,94.0,4.0,0.7290253781829961,0,-12.0,0.04187937143185621,-0.004957016977816208,58.900000000000006,73.9,13,24.0,2.0,72.0,215.0,3.703725055432374,15.384615384615383,2.854360824742268,4.336538461538462,414.4838005237959,33.51619947620412,0.3253999949146031,0.4660194174757281,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jpxuggpx567die5348be"
Zander Horvath,00-0037331,2022,REG,4,8.0,0,0.0,0.0,2.0,0.22325788540183567,0,5,8,8.0,2,0.0,0.0,6.0,1.0,2.0,-0.6216207318939269,0,1.8666666666666667,0.02505903849550534,0.019112864327607504,13.6,18.6,8,25.0,2.0,75.0,230.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ukufchhtmgcrw3fwc23l"
