player_name,player_id,season,season_type,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,fantasy_points,fantasy_points_ppr,games,age,years_exp,height,weight,ngs_avg_cushion,ngs_avg_separation,ngs_avg_intended_air_yards,ngs_percent_share_of_intended_air_yards,ngs_catch_percentage,ngs_avg_yac,ngs_avg_expected_yac,ngs_avg_yac_above_expectation,headshot_url
Durham Smythe,00-0034798,2023,REG,35,43,366.0,0,0.0,0.0,284.0,139.0,22.0,21.987229189360228,0,19.192350218211974,0.0995043236266516,1.1221567358051248,2.7258440257832937,36.6,71.60000000000001,13,29.0,6.0,78.0,260.0,5.043333333333334,3.2320722429371904,6.747809523809525,12.129061906591398,67.6190476190476,5.701777777777775,5.273831564761799,0.4279462130159774,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/twxkgrnpjotgyhwawfsv"
E.J. Jenkins,00-0038498,2024,REG,1,2,7.0,1,0.0,0.0,9.0,3.0,1.0,0.7996061170706525,0,1.75,0.039972899728997285,0.04228734228734229,0.14951983878813147,6.7,7.7,2,25.0,1.0,78.0,243.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/utbs1f78kfxb51b6asit"
Elijah Higgins,00-0039041,2024,REG,20,24,172.0,2,0.0,0.0,108.0,90.0,10.0,9.530997933354229,0,27.48095238095238,0.05994207928646538,0.5792740345923101,1.66427548923039,29.200000000000003,49.2,14,23.0,1.0,75.0,234.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sodpdh4uhbhzjxbnmao1"
Eric Saubert,00-0033576,2022,REG,15,24,148.0,1,0.0,0.0,202.0,75.0,6.0,-2.877889098607665,0,11.297301996249365,0.06521265446381874,0.8689751126464358,1.6842913775055144,20.8,35.8,11,30.0,7.0,77.0,253.0,5.2683333333333335,2.99392077983894,5.005428571428572,8.871103861381243,75.71428571428572,2.597,2.143021479823085,0.4539785201769151,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxcadtlbynaz2qbffpei"
Eric Tomlinson,00-0031690,2022,REG,9,13,79.0,2,0.0,0.0,59.0,44.0,5.0,7.262342727277428,0,12.583333333333332,0.04892476327015241,0.24543984102153096,0.7589050479569006,19.900000000000002,28.9,8,32.0,9.0,78.0,263.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i2n4shhc4sprxbsbhfcy"
Erick All,00-0039814,2024,REG,20,22,158.0,0,0.0,0.0,72.0,87.0,8.0,5.248246454517357,0,22.134920634920636,0.08615458252732786,0.31939363996794473,1.2574305383054956,15.8,35.800000000000004,8,23.0,0.0,77.0,255.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ifkhcxze7lnxkpzjvsmk"
Evan Engram,00-0033881,2024,REG,47,64,365.0,1,1.0,1.0,360.0,150.0,17.0,-0.04276347453713836,1,11.606411933985349,0.2546087440824283,1.4673705250490614,4.464377412647125,42.5,89.5,9,29.0,7.0,75.0,240.0,6.620408163265306,3.6461084474646026,5.362968749999999,7.934229323568977,73.4375,3.6397872340425534,4.357243371045069,-0.7174561370025145,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sea0atk2feif4n75dvq8"
Feleipe Franks,00-0036825,2024,REG,1,3,12.0,0,0.0,0.0,49.0,0.0,1.0,-2.8756259352667257,0,1.0,0.025987224157955863,0.14487637986852991,0.21835597461877232,1.2000000000000002,2.2,3,26.0,3.0,78.0,245.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ylaifrye1yyefjfqknma"
Foster Moreau,00-0034981,2024,REG,32,43,413.0,5,0.0,0.0,397.0,158.0,21.0,19.917017050887303,0,17.58069551513704,0.0955157615471752,1.6906101634065054,3.332531749195996,71.3,103.3,15,27.0,5.0,76.0,250.0,5.423636363636363,3.360530478906824,7.806666666666668,8.07369670969472,61.11111111111112,7.594242424242425,6.301088845351908,1.293153578890517,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hfcik9okcbwsbhgoaljy"
Geoff Swaim,00-0032141,2022,REG,12,16,58.0,1,0.0,0.0,34.0,43.0,4.0,-1.8323340706701856,0,12.333333333333332,0.05322495821364683,0.17207836410393618,0.998666665397928,11.8,23.8,11,30.0,9.0,76.0,260.0,,,,,,,,,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kecuhwgbqvlqt6gb0dz6"
George Kittle,00-0033288,2024,REG,78,94,1106.0,8,0.0,0.0,800.0,522.0,50.0,67.94492774419525,0,22.368920179307267,0.20740292737996072,3.0741067036124052,6.818440558577799,158.6,236.60000000000002,15,30.0,7.0,76.0,250.0,5.541052631578947,3.582076421664701,8.309893617021277,17.75642511945517,82.97872340425532,7.087435897435898,4.976562647659094,2.1108732497768044,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivkrikewqqdllzvano8h"
Gerald Everett,00-0033895,2023,REG,51,70,411.0,3,3.0,0.0,282.0,275.0,25.0,7.632986672921106,0,23.918703607379985,0.13180196273429948,1.0322437083401026,3.68811475735981,60.1,111.10000000000001,15,30.0,7.0,75.0,240.0,5.935892857142855,3.984096198460132,3.962857142857143,5.887334166700271,72.85714285714285,5.588431372549021,4.945532954593304,0.6428984179557169,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aayw74rhaupmfnnikzak"
Giovanni Ricci,00-0035956,2022,REG,8,9,100.0,0,0.0,0.0,55.0,52.0,3.0,3.742291119184125,0,10.576114081996435,0.05391029470330546,0.2104176008587773,0.6324849729308932,10.0,18.0,6,27.0,4.0,75.0,240.0,,,,,,,,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojul5dmnha0y7xygwwn2"
